"Env"	"GG"	"Y"	"tj"	"xj"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residFA"
"2008-2009-Gazipur"	"Long-BR15"	"2008-2009"	2008	1983	"Gazipur"	"BR15"	"Long"	4.86666666666667	4.86666666666667	0.239313589568272	0.0572709941520513	17.4608458401308	-0.0435682539688509
"2008-2009-Habiganj"	"Long-BR15"	"2008-2009"	2008	1983	"Habiganj"	"BR15"	"Long"	8.5	8.5	0.0984083864633341	0.00968421052631692	103.260869565205	0.0253117441849575
"2008-2009-Kustia"	"Long-BR15"	"2008-2009"	2008	1983	"Kustia"	"BR15"	"Long"	7.96666666666667	7.96666666666667	0.235293955753304	0.0553632456140376	18.0625248557763	0.0714420981002153
"2008-2009-Rajshahi"	"Long-BR15"	"2008-2009"	2008	1983	"Rajshahi"	"BR15"	"Long"	4.24666666666667	4.24666666666666	0.334375082663821	0.111806695906437	8.94400815526137	0.0878156428415799
"2008-2009-Rangpur"	"Long-BR15"	"2008-2009"	2008	1983	"Rangpur"	"BR15"	"Long"	2.8	2.8	0.126417884341895	0.0159814814814809	62.5724217844752	0.000718928191182577
"2008-2009-Satkhira"	"Long-BR15"	"2008-2009"	2008	1983	"Satkhira"	"BR15"	"Long"	6.76	6.76	0.310528223802259	0.0964277777777858	10.3704557239146	0.0881253299867346
"2009-2010-Barisal"	"Long-BR15"	"2009-2010"	2009	1983	"Barisal"	"BR15"	"Long"	5.28333333333333	5.28333333333333	0.263906348628747	0.0696465608465579	14.3582107694184	0.0471398115046293
"2009-2010-Bhanga"	"Long-BR15"	"2009-2010"	2009	1983	"Bhanga"	"BR15"	"Long"	7.11333333333333	7.11333333333333	0.212419154823519	0.0451218973359379	22.1621886277272	0.0576416888006372
"2009-2010-Comilla"	"Long-BR15"	"2009-2010"	2009	1983	"Comilla"	"BR15"	"Long"	6.40333333333333	6.40333333333333	0.0904396883672715	0.00817933723196918	122.259294566248	0.00234856803028993
"2009-2010-Gazipur"	"Long-BR15"	"2009-2010"	2009	1983	"Gazipur"	"BR15"	"Long"	4.13333333333333	4.13333333333333	0.27883426075994	0.0777485449735423	12.8619770355869	0.0164552805416909
"2009-2010-Habiganj"	"Long-BR15"	"2009-2010"	2009	1983	"Habiganj"	"BR15"	"Long"	7.31666666666667	7.31666666666667	0.0700528900717596	0.00490740740740604	203.773584905717	0.00840710118353805
"2009-2010-Kustia"	"Long-BR15"	"2009-2010"	2009	1983	"Kustia"	"BR15"	"Long"	6.29333333333333	6.29333333333333	0.127815999877006	0.0163369298245589	61.2110115388219	0.0178313795475669
"2009-2010-Rajshahi"	"Long-BR15"	"2009-2010"	2009	1983	"Rajshahi"	"BR15"	"Long"	4.42	4.42	0.229875238077585	0.0528426250812262	18.9241166286282	0.0400399386410371
"2009-2010-Rangpur"	"Long-BR15"	"2009-2010"	2009	1983	"Rangpur"	"BR15"	"Long"	3.36666666666667	3.36666666666667	0.255884036648714	0.0654766402116403	15.2726223698665	-0.213696633286907
"2009-2010-Satkhira"	"Long-BR15"	"2009-2010"	2009	1983	"Satkhira"	"BR15"	"Long"	6.21333333333333	6.21333333333333	0.265448423421698	0.0704628654970653	14.1918724557355	0.0353653977185102
"2010-2011-Barisal"	"Long-BR15"	"2010-2011"	2010	1983	"Barisal"	"BR15"	"Long"	5.02666666666667	5.02666666666667	0.277057622031829	0.0767609259259316	13.0274614061446	0.0741751598728628
"2010-2011-Bhanga"	"Long-BR15"	"2010-2011"	2010	1983	"Bhanga"	"BR15"	"Long"	7.88666666666667	7.88666666666666	0.403600233087322	0.16289314814814	6.13899363704707	0.458732070619828
"2010-2011-Comilla"	"Long-BR15"	"2010-2011"	2010	1983	"Comilla"	"BR15"	"Long"	5.51666666666667	5.51666666666667	0.0749648947823642	0.00561973544973094	177.944319433734	-0.00810570357007201
"2010-2011-Gazipur"	"Long-BR15"	"2010-2011"	2010	1983	"Gazipur"	"BR15"	"Long"	2.64333333333333	2.64333333333333	0.452831801237101	0.205056640211637	4.8767013785455	-0.0274737826791815
"2010-2011-Habiganj"	"Long-BR15"	"2010-2011"	2010	1983	"Habiganj"	"BR15"	"Long"	6.13333333333333	6.13333333333333	0.116416966344714	0.0135529100529063	73.7848916650602	0.0119997054008918
"2010-2011-Kustia"	"Long-BR15"	"2010-2011"	2010	1983	"Kustia"	"BR15"	"Long"	4.61333333333333	4.61333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	0.00287303885545143
"2010-2011-Rajshahi"	"Long-BR15"	"2010-2011"	2010	1983	"Rajshahi"	"BR15"	"Long"	5.47666666666667	5.47666666666667	0.218481379207548	0.0477341130604323	20.9493784609338	0.0138169540835404
"2010-2011-Rangpur"	"Long-BR15"	"2010-2011"	2010	1983	"Rangpur"	"BR15"	"Long"	2.63333333333333	2.63333333333333	0.119805287355388	0.014353306878307	69.6703560007736	-0.0000457146360748339
"2010-2011-Satkhira"	"Long-BR15"	"2010-2011"	2010	1983	"Satkhira"	"BR15"	"Long"	5.66666666666667	5.66666666666667	0.351209926822144	0.123348412698416	8.10711689047008	-0.0244664610026302
"2010-2011-Sonagazi"	"Long-BR15"	"2010-2011"	2010	1983	"Sonagazi"	"BR15"	"Long"	5.3	5.3	0.191871870827438	0.036814814814821	27.1629778671986	-0.0489761197078167
"2011-2012-Barisal"	"Long-BR15"	"2011-2012"	2011	1983	"Barisal"	"BR15"	"Long"	5.02666666666667	5.02666666666667	0.277057622031829	0.0767609259259316	13.0274614061446	0.0759298234888108
"2011-2012-Bhanga"	"Long-BR15"	"2011-2012"	2011	1983	"Bhanga"	"BR15"	"Long"	7.88666666666667	7.88666666666666	0.403600233087322	0.16289314814814	6.13899363704707	0.461431978541382
"2011-2012-Comilla"	"Long-BR15"	"2011-2012"	2011	1983	"Comilla"	"BR15"	"Long"	5.10333333333333	5.10333333333333	0.125025605843028	0.0156314021164161	63.97378767128	-0.0139655184254366
"2011-2012-Gazipur"	"Long-BR15"	"2011-2012"	2011	1983	"Gazipur"	"BR15"	"Long"	6.70333333333333	6.70333333333333	0.187925320076699	0.0353159259259297	28.3158369427256	0.126624343883009
"2011-2012-Habiganj"	"Long-BR15"	"2011-2012"	2011	1983	"Habiganj"	"BR15"	"Long"	6.13333333333333	6.13333333333333	0.116416966344714	0.0135529100529063	73.7848916650602	0.0124026520794747
"2011-2012-Kustia"	"Long-BR15"	"2011-2012"	2011	1983	"Kustia"	"BR15"	"Long"	4.61333333333333	4.61333333333333	0.0652940033870905	0.00426330687831339	234.55970413174	0.00300515671957591
"2011-2012-Rajshahi"	"Long-BR15"	"2011-2012"	2011	1983	"Rajshahi"	"BR15"	"Long"	6.53	6.53	0.379846425385708	0.1442833068783	6.93080870986329	0.00958849390974592
"2011-2012-Rangpur"	"Long-BR15"	"2011-2012"	2011	1983	"Rangpur"	"BR15"	"Long"	2.63333333333333	2.63333333333333	0.235463238124209	0.0554429365079377	18.0365626892225	-0.0086918459286891
"2011-2012-Satkhira"	"Long-BR15"	"2011-2012"	2011	1983	"Satkhira"	"BR15"	"Long"	6.06	6.06	0.0939814515078146	0.00883251322751571	113.21805857983	-0.006713941564505
"2011-2012-Sonagazi"	"Long-BR15"	"2011-2012"	2011	1983	"Sonagazi"	"BR15"	"Long"	5.3	5.3	0.191871870827438	0.036814814814821	27.1629778671986	-0.0479860222514361
"2012-2013-Barisal"	"Long-BR15"	"2012-2013"	2012	1983	"Barisal"	"BR15"	"Long"	3.32	3.32	0.214560657627369	0.046036275801489	21.7220003701441	-0.175380884253774
"2012-2013-Bhanga"	"Long-BR15"	"2012-2013"	2012	1983	"Bhanga"	"BR15"	"Long"	7.16666666666667	7.16666666666667	0.387689885757495	0.15030344751866	6.65320733828047	-0.0923323741862969
"2012-2013-Comilla"	"Long-BR15"	"2012-2013"	2012	1983	"Comilla"	"BR15"	"Long"	4.69666666666667	4.69666666666667	0.104300643999111	0.0108786243386292	91.9233874497411	-0.0251250783936561
"2012-2013-Gazipur"	"Long-BR15"	"2012-2013"	2012	1983	"Gazipur"	"BR15"	"Long"	6.36	6.36	0.357822214143497	0.128036736934554	7.81025839881523	0.109208137412977
"2012-2013-Habiganj"	"Long-BR15"	"2012-2013"	2012	1983	"Habiganj"	"BR15"	"Long"	5.55	5.55	0.083175883002435	0.00691822751323476	144.545694411896	-0.0081955239014837
"2012-2013-Kustia"	"Long-BR15"	"2012-2013"	2012	1983	"Kustia"	"BR15"	"Long"	5.56	5.56	0.0761059578507512	0.00579211682038031	172.648451509364	-0.0114399851267963
"2012-2013-Rajshahi"	"Long-BR15"	"2012-2013"	2012	1983	"Rajshahi"	"BR15"	"Long"	5.4	5.4	0.330920184701595	0.109508168642937	9.13173886836334	0.0727618154910319
"2012-2013-Rangpur"	"Long-BR15"	"2012-2013"	2012	1983	"Rangpur"	"BR15"	"Long"	7.03333333333333	7.03333333333333	0.175155492749514	0.0306794466403251	32.5951120215317	0.118610048507019
"2012-2013-Satkhira"	"Long-BR15"	"2012-2013"	2012	1983	"Satkhira"	"BR15"	"Long"	6.83333333333333	6.83333333333333	0.133432110973701	0.0178041282388981	56.1667488900254	0.0117382665593837
"2012-2013-Sonagazi"	"Long-BR15"	"2012-2013"	2012	1983	"Sonagazi"	"BR15"	"Long"	5.35	5.35	0.698452426948109	0.487835792709703	2.04987008937057	0.904712679069849
"2013-2014-Barisal"	"Long-BR15"	"2013-2014"	2013	1983	"Barisal"	"BR15"	"Long"	4.45666666666667	4.45666666666667	0.0917261811463272	0.00841369230768884	118.853882864976	-0.00206219308761835
"2013-2014-Bhanga"	"Long-BR15"	"2013-2014"	2013	1983	"Bhanga"	"BR15"	"Long"	6.06666666666667	6.06666666666666	0.0735660642685235	0.00541196581196053	184.775742261709	-0.0124235738502136
"2013-2014-Comilla"	"Long-BR15"	"2013-2014"	2013	1983	"Comilla"	"BR15"	"Long"	5.20333333333333	5.20333333333334	0.0732732854386909	0.00536897435897987	186.255313052008	-0.00346695747981407
"2013-2014-Gazipur"	"Long-BR15"	"2013-2014"	2013	1983	"Gazipur"	"BR15"	"Long"	7.63333333333333	7.63333333333333	0.24528249891402	0.0601635042735061	16.6213722434444	0.158790662232628
"2013-2014-Habiganj"	"Long-BR15"	"2013-2014"	2013	1983	"Habiganj"	"BR15"	"Long"	4.96	4.96	0.103272107585416	0.0106651282051338	93.7635235850836	-0.0447811494239438
"2013-2014-Kustia"	"Long-BR15"	"2013-2014"	2013	1983	"Kustia"	"BR15"	"Long"	6.13	6.13	0.462568515026205	0.213969631093548	4.67356042485673	0.101740761921822
"2013-2014-Rajshahi"	"Long-BR15"	"2013-2014"	2013	1983	"Rajshahi"	"BR15"	"Long"	2.38666666666667	2.38666666666667	0.219782409879192	0.0483043076923052	20.702087407399	-0.0884004143925985
"2013-2014-Rangpur"	"Long-BR15"	"2013-2014"	2013	1983	"Rangpur"	"BR15"	"Long"	6.73333333333333	6.73333333333333	0.24339830534071	0.0592427350427296	16.8797068413323	0.0228559680512701
"2013-2014-Satkhira"	"Long-BR15"	"2013-2014"	2013	1983	"Satkhira"	"BR15"	"Long"	5.28	5.28	0.140844643757716	0.0198372136752379	50.4103054174522	-0.0406889887551953
"2013-2014-Sonagazi"	"Long-BR15"	"2013-2014"	2013	1983	"Sonagazi"	"BR15"	"Long"	4.67333333333333	4.67333333333333	0.107964966096709	0.0116564339042635	85.7895311905157	-0.0220473765630302
"2014-2015-Barisal"	"Long-BR15"	"2014-2015"	2014	1983	"Barisal"	"BR15"	"Long"	5.11666666666667	5.11666666666667	0.0927519710939973	0.00860292814182172	116.239492358266	0.00874107131903656
"2014-2015-Bhanga"	"Long-BR15"	"2014-2015"	2014	1983	"Bhanga"	"BR15"	"Long"	7.81	7.81	0.182357022268894	0.0332540835707777	30.0714947645936	0.0458052236093174
"2014-2015-Comilla"	"Long-BR15"	"2014-2015"	2014	1983	"Comilla"	"BR15"	"Long"	5.80666666666667	5.80666666666667	0.0864836624358532	0.00747942386831861	133.700137551477	0.00464565905570247
"2014-2015-Gazipur"	"Long-BR15"	"2014-2015"	2014	1983	"Gazipur"	"BR15"	"Long"	7.66666666666667	7.66666666666667	0.254951206268758	0.0650001175778947	15.3845875555782	0.110511095246836
"2014-2015-Habiganj"	"Long-BR15"	"2014-2015"	2014	1983	"Habiganj"	"BR15"	"Long"	5.8	5.8	0.105501560638909	0.0111305792972454	89.842583507534	-0.0112709118979542
"2014-2015-Kustia"	"Long-BR15"	"2014-2015"	2014	1983	"Kustia"	"BR15"	"Long"	6.69333333333333	6.69333333333333	0.339059620016796	0.114961425925934	8.6985699067813	0.0683740990594393
"2014-2015-Rajshahi"	"Long-BR15"	"2014-2015"	2014	1983	"Rajshahi"	"BR15"	"Long"	5.38	5.38	0.308255745993918	0.0950216049382666	10.5239224347945	0.00779150612252444
"2014-2015-Rangpur"	"Long-BR15"	"2014-2015"	2014	1983	"Rangpur"	"BR15"	"Long"	3.73333333333333	3.73333333333333	0.194373450613147	0.0377810383032614	26.468303808201	0.0554652628845664
"2014-2015-Satkhira"	"Long-BR15"	"2014-2015"	2014	1983	"Satkhira"	"BR15"	"Long"	6.66	6.66	0.0921998222203474	0.00850080721746367	117.6358873244	0.014653338476097
"2014-2015-Sonagazi"	"Long-BR15"	"2014-2015"	2014	1983	"Sonagazi"	"BR15"	"Long"	4.70333333333333	4.70333333333333	0.0951401392186235	0.00905164609053906	110.477143051938	-0.00842182650404943
"2015-2016-Barisal"	"Long-BR15"	"2015-2016"	2015	1983	"Barisal"	"BR15"	"Long"	4.91666666666667	4.91666666666667	0.278782748369645	0.077719820788533	12.8667306467534	0.0929804437016486
"2015-2016-Bhanga"	"Long-BR15"	"2015-2016"	2015	1983	"Bhanga"	"BR15"	"Long"	7.5	7.5	0.386547395397856	0.149418888888866	6.69259427262756	0.244088781448641
"2015-2016-Comilla"	"Long-BR15"	"2015-2016"	2015	1983	"Comilla"	"BR15"	"Long"	5.81666666666667	5.81666666666667	0.440329747732719	0.19389028673836	5.15755593960941	0.0732126952657364
"2015-2016-Gazipur"	"Long-BR15"	"2015-2016"	2015	1983	"Gazipur"	"BR15"	"Long"	5.63666666666667	5.63666666666667	0.372158369315858	0.138501851851839	7.2201200679233	-0.46137445990051
"2015-2016-Habiganj"	"Long-BR15"	"2015-2016"	2015	1983	"Habiganj"	"BR15"	"Long"	6.4	6.4	0.289156892504162	0.0836117084826633	11.9600474400944	-0.042657711714889
"2015-2016-Kustia"	"Long-BR15"	"2015-2016"	2015	1983	"Kustia"	"BR15"	"Long"	7.06666666666667	7.06666666666667	0.277175655651862	0.0768263440860393	13.0163684332041	0.00709632883079347
"2015-2016-Rajshahi"	"Long-BR15"	"2015-2016"	2015	1983	"Rajshahi"	"BR15"	"Long"	5.16333333333333	5.16333333333333	0.442226027072499	0.195563859020327	5.11341924325629	-0.221350549997458
"2015-2016-Rangpur"	"Long-BR15"	"2015-2016"	2015	1983	"Rangpur"	"BR15"	"Long"	5.22666666666667	5.22666666666667	0.382015687718545	0.145935985663073	6.85231949787034	-0.103733302248868
"2015-2016-Satkhira"	"Long-BR15"	"2015-2016"	2015	1983	"Satkhira"	"BR15"	"Long"	5.51	5.51	0.302023818757355	0.0912183870967758	10.9627020585123	-0.0371072079274892
"2015-2016-Sonagazi"	"Long-BR15"	"2015-2016"	2015	1983	"Sonagazi"	"BR15"	"Long"	4.27666666666667	4.27666666666667	0.455542634662466	0.207519091995221	4.81883372939502	-0.0185648335722783
"2001-2002-Barisal"	"Long-BR16"	"2001-2002"	2001	1983	"Barisal"	"BR16"	"Long"	7.07333333333333	7.07333333333333	0.24716467715379	0.0610903776325371	16.3691900222826	-0.00225080150128765
"2001-2002-Bhanga"	"Long-BR16"	"2001-2002"	2001	1983	"Bhanga"	"BR16"	"Long"	6.23333333333333	6.23333333333333	0.285697556310732	0.0816230936819241	12.2514346723598	-0.100916114705631
"2001-2002-Comilla"	"Long-BR16"	"2001-2002"	2001	1983	"Comilla"	"BR16"	"Long"	6.05333333333333	6.05333333333333	0.161967074843428	0.0262333333333367	38.1194409148617	0.0200056849067849
"2001-2002-Habiganj"	"Long-BR16"	"2001-2002"	2001	1983	"Habiganj"	"BR16"	"Long"	5.55	5.55	0.180123313687115	0.0324444081336268	30.8219523031939	-0.0122952461905443
"2001-2002-Rajshahi"	"Long-BR16"	"2001-2002"	2001	1983	"Rajshahi"	"BR16"	"Long"	5.16666666666667	5.16666666666667	0.362854014149783	0.131663035584611	7.59514616657434	-0.142826383666407
"2001-2002-Rangpur"	"Long-BR16"	"2001-2002"	2001	1983	"Rangpur"	"BR16"	"Long"	7.38666666666667	7.38666666666667	0.303329921693115	0.0920090413943512	10.8684971046921	0.0943437633452824
"2001-2002-Satkhira"	"Long-BR16"	"2001-2002"	2001	1983	"Satkhira"	"BR16"	"Long"	4.46666666666667	4.46666666666667	0.0580189161050427	0.00336619462600399	297.071355374095	-0.0131296531835217
"2002-2003-Barisal"	"Long-BR16"	"2002-2003"	2002	1983	"Barisal"	"BR16"	"Long"	4.90666666666667	4.90666666666667	0.313910433640852	0.098539760348588	10.1481878630764	0.112922432729513
"2002-2003-Bhanga"	"Long-BR16"	"2002-2003"	2002	1983	"Bhanga"	"BR16"	"Long"	6.16333333333333	6.16333333333333	0.30608919532951	0.0936905954974667	10.6734298644418	-0.0954158609394158
"2002-2003-Comilla"	"Long-BR16"	"2002-2003"	2002	1983	"Comilla"	"BR16"	"Long"	5.83	5.83	0.215096624181339	0.0462665577342084	21.6138837417901	0.0651808237187055
"2002-2003-Gazipur"	"Long-BR16"	"2002-2003"	2002	1983	"Gazipur"	"BR16"	"Long"	5.91333333333333	5.91333333333333	0.322315233364283	0.103887109658672	9.6258333039158	0.321978846578978
"2002-2003-Habiganj"	"Long-BR16"	"2002-2003"	2002	1983	"Habiganj"	"BR16"	"Long"	5.47333333333333	5.47333333333333	0.258666557172678	0.0669083877995662	14.9458092309091	-0.10781361828445
"2002-2003-Rajshahi"	"Long-BR16"	"2002-2003"	2002	1983	"Rajshahi"	"BR16"	"Long"	3.65	3.65	0.460137052931002	0.211726107480027	4.72308309968024	-0.363232126937124
"2002-2003-Rangpur"	"Long-BR16"	"2002-2003"	2002	1983	"Rangpur"	"BR16"	"Long"	4.31666666666667	4.31666666666667	0.215484372722109	0.0464335148874406	21.5361684857176	0.0474933097863035
"2002-2003-Satkhira"	"Long-BR16"	"2002-2003"	2002	1983	"Satkhira"	"BR16"	"Long"	3.65	3.65	0.11216121424592	0.0125801379811192	79.4903840880635	-0.0423226350099566
"2003-2004-Barisal"	"Long-BR16"	"2003-2004"	2003	1983	"Barisal"	"BR16"	"Long"	2.09666666666667	2.09666666666666	0.432998446095344	0.187487654320983	5.33368452243783	-0.928565257271147
"2003-2004-Bhanga"	"Long-BR16"	"2003-2004"	2003	1983	"Bhanga"	"BR16"	"Long"	6.49	6.49	0.438643805153522	0.192408387799561	5.19727861886009	0.421093049554286
"2003-2004-Comilla"	"Long-BR16"	"2003-2004"	2003	1983	"Comilla"	"BR16"	"Long"	4.86	4.86	0.216915392680404	0.047052287581694	21.2529517988634	-0.00333944856684543
"2003-2004-Gazipur"	"Long-BR16"	"2003-2004"	2003	1983	"Gazipur"	"BR16"	"Long"	1.93	1.93	0.270899547796538	0.0733865649963686	13.626472366563	-0.232381167138363
"2003-2004-Habiganj"	"Long-BR16"	"2003-2004"	2003	1983	"Habiganj"	"BR16"	"Long"	6.35666666666667	6.35666666666667	0.258788375674349	0.0669714233841678	14.93174177087	0.115590489080362
"2003-2004-Rajshahi"	"Long-BR16"	"2003-2004"	2003	1983	"Rajshahi"	"BR16"	"Long"	1.74666666666667	1.74666666666667	0.371865061305709	0.138283623819899	7.2315142775142	-0.271608286247236
"2003-2004-Rangpur"	"Long-BR16"	"2003-2004"	2003	1983	"Rangpur"	"BR16"	"Long"	4.99333333333333	4.99333333333333	0.233734404759005	0.0546317719680465	18.3043669274518	-0.0177504730720184
"2003-2004-Satkhira"	"Long-BR16"	"2003-2004"	2003	1983	"Satkhira"	"BR16"	"Long"	4.87	4.87	0.116453431025753	0.0135614015976699	73.7386908571322	-0.0436213171172595
"2004-2005-Barisal"	"Long-BR16"	"2004-2005"	2004	1983	"Barisal"	"BR16"	"Long"	6.57333333333333	6.57333333333333	0.283980613962915	0.080644989106754	12.400026475002	0.176529392703279
"2004-2005-Bhanga"	"Long-BR16"	"2004-2005"	2004	1983	"Bhanga"	"BR16"	"Long"	7.29333333333333	7.29333333333333	0.161453658833138	0.0260672839506074	38.3622628999174	0.00841007841257646
"2004-2005-Comilla"	"Long-BR16"	"2004-2005"	2004	1983	"Comilla"	"BR16"	"Long"	6.51666666666667	6.51666666666667	0.248496495652324	0.0617505083514855	16.1941986664786	0.00891400636286566
"2004-2005-Gazipur"	"Long-BR16"	"2004-2005"	2004	1983	"Gazipur"	"BR16"	"Long"	4.90666666666667	4.90666666666667	0.227098540895112	0.0515737472766889	19.3897099358533	0.0837585911358278
"2004-2005-Habiganj"	"Long-BR16"	"2004-2005"	2004	1983	"Habiganj"	"BR16"	"Long"	6.29333333333333	6.29333333333333	0.20023669726353	0.0400947349310067	24.9409305665883	0.0688793287330398
"2004-2005-Kustia"	"Long-BR16"	"2004-2005"	2004	1983	"Kustia"	"BR16"	"Long"	5.57	5.57	0.0878815470024954	0.00772316630355181	129.480573212584	0.00916808247346435
"2004-2005-Rajshahi"	"Long-BR16"	"2004-2005"	2004	1983	"Rajshahi"	"BR16"	"Long"	5.8	5.8	0.271056929655026	0.0734718591140098	13.6106532767635	0.115273999930609
"2004-2005-Rangpur"	"Long-BR16"	"2004-2005"	2004	1983	"Rangpur"	"BR16"	"Long"	4.86333333333333	4.86333333333333	0.183542859077602	0.0336879811183805	29.6841771694769	-0.0651005283871378
"2004-2005-Satkhira"	"Long-BR16"	"2004-2005"	2004	1983	"Satkhira"	"BR16"	"Long"	4.37666666666667	4.37666666666667	0.0492134945565758	0.00242196804647011	412.88736300937	-0.0113669767253013
"2005-2006-Barisal"	"Long-BR16"	"2005-2006"	2005	1983	"Barisal"	"BR16"	"Long"	4.89666666666667	4.89666666666667	0.302191463255966	0.0913196804647816	10.9505420399019	-0.350943847953551
"2005-2006-Bhanga"	"Long-BR16"	"2005-2006"	2005	1983	"Bhanga"	"BR16"	"Long"	6.74333333333333	6.74333333333333	0.327794671105593	0.107449346405224	9.30671086847468	0.101656539358625
"2005-2006-Comilla"	"Long-BR16"	"2005-2006"	2005	1983	"Comilla"	"BR16"	"Long"	5.84	5.84	0.122112398668185	0.0149114379084978	67.0626136886583	-0.00980006329559213
"2005-2006-Gazipur"	"Long-BR16"	"2005-2006"	2005	1983	"Gazipur"	"BR16"	"Long"	6.67666666666667	6.67666666666667	0.219142631865539	0.0480234931009552	20.8231416631397	0.0935427140635356
"2005-2006-Habiganj"	"Long-BR16"	"2005-2006"	2005	1983	"Habiganj"	"BR16"	"Long"	7.56666666666667	7.56666666666667	0.318481498330009	0.101430464778527	9.85897089383837	0.0344140873828414
"2005-2006-Kustia"	"Long-BR16"	"2005-2006"	2005	1983	"Kustia"	"BR16"	"Long"	5.87666666666667	5.87666666666667	0.151309342296115	0.0228945170660828	43.678580208248	-0.03132972576479
"2005-2006-Rajshahi"	"Long-BR16"	"2005-2006"	2005	1983	"Rajshahi"	"BR16"	"Long"	6.87	6.87	0.242186766608177	0.0586544299201236	17.0490106435578	0.145300984928257
"2005-2006-Rangpur"	"Long-BR16"	"2005-2006"	2005	1983	"Rangpur"	"BR16"	"Long"	5.29	5.29	0.327893798011106	0.107514342774148	9.30108461994386	0.194129345530259
"2005-2006-Satkhira"	"Long-BR16"	"2005-2006"	2005	1983	"Satkhira"	"BR16"	"Long"	6.27666666666667	6.27666666666667	0.159965160513332	0.0255888525780561	39.079517026002	0.0431708315748791
"2006-2007-Barisal"	"Long-BR16"	"2006-2007"	2006	1983	"Barisal"	"BR16"	"Long"	4.77333333333333	4.77333333333333	0.0714861273728107	0.00511026640676172	195.68451434877	-0.0101514060783874
"2006-2007-Bhanga"	"Long-BR16"	"2006-2007"	2006	1983	"Bhanga"	"BR16"	"Long"	7.10666666666667	7.10666666666667	0.114336376615391	0.0130728070175365	76.494665503633	-0.00126725970203356
"2006-2007-Comilla"	"Long-BR16"	"2006-2007"	2006	1983	"Comilla"	"BR16"	"Long"	6.22333333333333	6.22333333333333	0.1100686477271	0.0121151072124723	82.541572473293	0.00871749254143594
"2006-2007-Gazipur"	"Long-BR16"	"2006-2007"	2006	1983	"Gazipur"	"BR16"	"Long"	5.19666666666667	5.19666666666667	0.208307754421024	0.0433921205519298	23.0456586882691	0.0181144343163275
"2006-2007-Habiganj"	"Long-BR16"	"2006-2007"	2006	1983	"Habiganj"	"BR16"	"Long"	7.31333333333333	7.31333333333333	0.213833326116459	0.045724691358028	21.8700218700203	0.126075938150017
"2006-2007-Kustia"	"Long-BR16"	"2006-2007"	2006	1983	"Kustia"	"BR16"	"Long"	6.51666666666667	6.51666666666666	0.272038725600079	0.0740050682261153	13.5125880425459	-0.146498468480141
"2006-2007-Rajshahi"	"Long-BR16"	"2006-2007"	2006	1983	"Rajshahi"	"BR16"	"Long"	5.7	5.7	0.358730343557967	0.128687459389217	7.77076495834367	0.275832819574294
"2006-2007-Rangpur"	"Long-BR16"	"2006-2007"	2006	1983	"Rangpur"	"BR16"	"Long"	5.92	5.92	0.101531322687506	0.0103086094866744	97.0062937482172	0.0107614699968321
"2006-2007-Satkhira"	"Long-BR16"	"2006-2007"	2006	1983	"Satkhira"	"BR16"	"Long"	6.15	6.15	0.0978925097737054	0.00958294346979501	104.352071276634	0.00350667597029997
"2007-2008-Barisal"	"Long-BR16"	"2007-2008"	2007	1983	"Barisal"	"BR16"	"Long"	5.88666666666667	5.88666666666667	0.225628355145955	0.0509081546458691	19.6432183990221	0.0403774126167482
"2007-2008-Bhanga"	"Long-BR16"	"2007-2008"	2007	1983	"Bhanga"	"BR16"	"Long"	6.10333333333333	6.10333333333334	0.113287027577184	0.0128339506172736	77.9183300467174	-0.004863068318266
"2007-2008-Comilla"	"Long-BR16"	"2007-2008"	2007	1983	"Comilla"	"BR16"	"Long"	7.19666666666667	7.19666666666667	0.125518159312143	0.0157548083171084	63.4726859173579	-0.0302279487975996
"2007-2008-Gazipur"	"Long-BR16"	"2007-2008"	2007	1983	"Gazipur"	"BR16"	"Long"	4.76666666666667	4.76666666666667	0.229593398543994	0.0527131286549811	18.9706060997673	-0.0708924749029345
"2007-2008-Habiganj"	"Long-BR16"	"2007-2008"	2007	1983	"Habiganj"	"BR16"	"Long"	7.31333333333333	7.31333333333333	0.213833326116459	0.045724691358028	21.8700218700203	0.122685928400831
"2007-2008-Kustia"	"Long-BR16"	"2007-2008"	2007	1983	"Kustia"	"BR16"	"Long"	5.30333333333333	5.30333333333333	0.0714488507367364	0.00510493827160043	195.888754534635	-0.00902318929468926
"2007-2008-Rajshahi"	"Long-BR16"	"2007-2008"	2007	1983	"Rajshahi"	"BR16"	"Long"	4.65666666666667	4.65666666666667	0.195046519833815	0.0380431448992826	26.2859446201793	0.0149504375735381
"2007-2008-Rangpur"	"Long-BR16"	"2007-2008"	2007	1983	"Rangpur"	"BR16"	"Long"	2.5	2.5	0.155756125915591	0.0242599707602334	41.2201650976095	-0.000964136987209763
"2007-2008-Satkhira"	"Long-BR16"	"2007-2008"	2007	1983	"Satkhira"	"BR16"	"Long"	7.00666666666667	7.00666666666667	0.513208637800389	0.263383105912931	3.79675073134942	0.184980555621615
"2008-2009-Barisal"	"Long-BR16"	"2008-2009"	2008	1983	"Barisal"	"BR16"	"Long"	5.32666666666667	5.32666666666667	0.167202355486745	0.0279566276803159	35.7696933777207	-0.00379641100219086
